seed,profiles,p95_response_round_robin,p95_response_adaptive,p95_response_difference,weighted_score_round_robin,weighted_score_adaptive,weighted_score_difference,transition_p99_ms,accepted_switches,held_decisions,dwell_blocked_decisions,low_confidence_decisions,mean_confidence,score_fcfs,score_sjf,score_round_robin,score_priority,score_priority_rr
2026000183,batch/io_intensive/mixed,55.699999999999996,55.699999999999996,0.0,0.20419558108000319,0.20419558108000319,0.0,0.13497144,0,107,0,107,0.44111517648981646,0.30357145729673163,0.15597345132743362,0.20419558108000319,0.3478542180783986,0.7774178255372945
2026000184,batch/mixed/io_intensive,55.0,55.0,0.0,0.18915984633372304,0.18915984633372304,0.0,0.14427947,1,109,0,109,0.4710384224077108,0.3444342799966337,0.1279233274126702,0.18915984633372304,0.3407292137981266,0.7736086441681469
2026000185,mixed/batch/io_intensive,57.05,57.05,0.0,0.20645901154187632,0.20645901154187632,0.0,0.1378055,1,122,0,122,0.46055267726162225,0.3412764056973987,0.14668899279666373,0.20645901154187632,0.37236447801070693,0.7688929609503349
2026000186,cpu_intensive/batch/io_intensive,52.099999999999994,52.099999999999994,0.0,0.21846945001307416,0.21846945001307416,0.0,0.13804588,1,114,0,114,0.4597941506250984,0.37236230292045974,0.1370578207131695,0.21846945001307416,0.38539025415323075,0.7677226878818013
2026000187,batch/interactive/io_intensive,54.349999999999994,54.349999999999994,0.0,0.1752803261977574,0.1752803261977574,0.0,0.1388730300000002,1,91,0,91,0.49342348591351864,0.3010981173361892,0.101449980537174,0.1752803261977574,0.33767725152406186,0.779875437913585
2026000188,mixed/batch/cpu_intensive,50.099999999999994,50.099999999999994,0.0,0.21027849323889247,0.21027849323889247,0.0,0.14020856,1,132,0,132,0.47169093561905545,0.3302320961518341,0.214896265560166,0.21027849323889247,0.3459074933734791,0.7706224066390042
2026000189,batch/cpu_intensive/mixed,54.099999999999994,54.099999999999994,0.0,0.2080406878178736,0.2080406878178736,0.0,0.15200971999999993,1,134,0,134,0.45826611180244403,0.3383467097904736,0.1941994830469819,0.2080406878178736,0.2692540566723178,0.7692336931731792
2026000190,mixed/cpu_intensive/interactive,49.9,49.9,0.0,0.19348977260928252,0.19348977260928252,0.0,0.13832745999999999,1,106,0,106,0.4834148096504085,0.3915183916160241,0.12333141494255564,0.19348977260928252,0.3902238539411749,0.7716089880268985
2026000191,cpu_intensive/mixed/interactive,52.9,52.9,0.0,0.22694550756333154,0.22694550756333154,0.0,0.1334833,1,110,0,110,0.4809077342636404,0.47747457238020846,0.12491000719942405,0.22694550756333154,0.43018430409982594,0.7695464362850972
2026000192,cpu_intensive/batch/interactive,51.099999999999994,51.099999999999994,0.0,0.22341592758526108,0.22341592758526108,0.0,0.16431439999999994,1,115,0,115,0.4583228324289193,0.43381221265351655,0.14103044847757612,0.22341592758526108,0.3692283075797751,0.7676241187940602
2026000193,mixed/interactive/batch,48.699999999999996,48.699999999999996,0.0,0.20628525382755847,0.20628525382755847,0.0,0.14692439999999984,1,95,0,95,0.4975739368945735,0.4179813957613258,0.17234532635298253,0.20628525382755847,0.3970866763273101,0.7889588486620194
2026000194,batch/mixed/interactive,53.39999999999999,53.39999999999999,0.0,0.2013348749211688,0.2013348749211688,0.0,0.1777027899999997,1,87,0,87,0.4836671553429002,0.31883387273850516,0.1571052098114738,0.2013348749211688,0.30661171738774995,0.7791404824650314
2026000195,batch/io_intensive/interactive,53.699999999999996,53.699999999999996,0.0,0.20406246911139664,0.20406246911139664,0.0,0.18213878000000017,1,91,0,91,0.5001891086042095,0.4008774963205902,0.123721321489481,0.20406246911139664,0.3747851822205058,0.7846740638002774
2026000196,mixed/interactive/batch,51.05,51.05,0.0,0.20797413793103448,0.20797413793103448,0.0,0.15713000000000002,1,97,0,97,0.46512900119839523,0.38779305455201396,0.15454638963176304,0.20797413793103448,0.3716553462084203,0.7799321127340053
2026000197,batch/io_intensive/mixed,56.05,56.05,0.0,0.19569304392411555,0.19569304392411555,0.0,0.14092250999999997,1,103,0,103,0.4537594233292933,0.3029426501948055,0.15802492589498332,0.19569304392411555,0.3516353359568985,0.775598049672406
2026000198,cpu_intensive/mixed/io_intensive,54.349999999999994,54.349999999999994,0.0,0.19614873837981409,0.19614873837981409,0.0,0.15342085000000003,1,105,0,105,0.46301364986826826,0.3432882930017931,0.14806258106355383,0.19614873837981409,0.32143005675991176,0.7736705577172502
2026000199,io_intensive/interactive/cpu_intensive,46.9,46.9,0.0,0.1766736057850334,0.1766736057850334,0.0,0.13277667,1,99,0,99,0.5233813924717011,0.3354415740890245,0.12243009868421052,0.1766736057850334,0.3909433494830479,0.77734375
2026000200,io_intensive/mixed/cpu_intensive,46.9,46.9,0.0,0.19231749808787285,0.19223251465964136,-8.498342823148874e-05,0.14842539999999996,1,120,0,120,0.5026384762781368,0.3267192306213982,0.1356578771248829,0.19231749808787285,0.44480550763727766,0.7698768571811003
2026000201,mixed/interactive/cpu_intensive,51.25,51.25,0.0,0.19729400022180327,0.19696129533104137,-0.0003327048907618979,0.1343335,1,106,0,105,0.49783488765679085,0.3887003089783232,0.13223311636895044,0.19729400022180327,0.4393845940225796,0.7710243439772368
2026000202,interactive/batch/cpu_intensive,49.55,49.55,0.0,0.19914107542063775,0.19914107542063775,0.0,0.13234748999999998,1,103,0,103,0.49699844120821907,0.3643271479697495,0.19139518413597734,0.19914107542063775,0.3495999529356395,0.7776203966005666
2026000203,cpu_intensive/batch/interactive,49.099999999999994,49.099999999999994,0.0,0.23113512515008772,0.23113512515008772,0.0,0.13560039999999998,1,120,0,120,0.48895594193369735,0.51315465119298,0.16217972521351653,0.23113512515008772,0.3572556056872609,0.7761325659116227
2026000204,cpu_intensive/io_intensive/mixed,53.9,53.9,0.0,0.20116991134265608,0.20116991134265608,0.0,0.133,1,100,0,100,0.5035075554346129,0.3547011657800473,0.11207991008938527,0.20116991134265608,0.4035552744725132,0.7682338968841693
2026000205,batch/interactive/io_intensive,52.05,52.05,0.0,0.18645622164301573,0.18645622164301573,0.0,0.13448298,1,94,0,94,0.47885789289006364,0.30332940699559247,0.1036402925531915,0.18645622164301573,0.35276839865872656,0.7758061835106382
2026000206,batch/cpu_intensive/interactive,51.55,51.55,0.0,0.2247539675503147,0.2247539675503147,0.0,0.13090953,1,109,0,109,0.4900271271767461,0.38304822596741606,0.1339560516180049,0.2247539675503147,0.4132864264049414,0.7663004452103979
2026000207,mixed/interactive/io_intensive,56.75,56.75,0.0,0.18159151193633954,0.18159151193633954,0.0,0.13477825,1,79,0,79,0.44279917350468556,0.30693941887739173,0.11155566015533067,0.18159151193633954,0.35302638858743945,0.7935984937632384
2026000208,io_intensive/cpu_intensive/mixed,53.45,53.45,0.0,0.2038232373386296,0.2038232373386296,0.0,0.13203176,1,128,0,128,0.48055825231954363,0.4096943307484497,0.1272169167803547,0.2038232373386296,0.47457952664680575,0.7687585266030014
2026000209,interactive/cpu_intensive/io_intensive,46.45,46.45,0.0,0.18904467680608364,0.18904467680608364,0.0,0.15152750000000012,1,91,0,91,0.5173064789898394,0.38241098944983154,0.12175,0.18904467680608364,0.37751459516931435,0.78775
2026000210,cpu_intensive/io_intensive/mixed,54.45,54.45,0.0,0.2032150969771099,0.2032150969771099,0.0,0.14296064999999997,1,115,0,115,0.5040732945378054,0.4343562031727392,0.12717925793473403,0.2032150969771099,0.3871885820869633,0.7703024884517955
2026000211,interactive/cpu_intensive/batch,48.55,48.55,0.0,0.20184042318712803,0.20184042318712803,0.0,0.13565612,1,112,0,112,0.49112038226902405,0.4142033002383207,0.14210704405897,0.20184042318712803,0.47628563933123674,0.7680672268907562
2026000212,io_intensive/batch/mixed,53.349999999999994,53.349999999999994,0.0,0.2005881844131131,0.2005881844131131,0.0,0.13481676,1,101,0,101,0.47566683086762157,0.3322531272170114,0.21713615023474178,0.2005881844131131,0.3652399841355047,0.780729833546735
