seed,profiles,p95_response_round_robin,p95_response_adaptive,p95_response_difference,weighted_score_round_robin,weighted_score_adaptive,weighted_score_difference,transition_p99_ms,accepted_switches,held_decisions,dwell_blocked_decisions,low_confidence_decisions,mean_confidence,score_fcfs,score_sjf,score_srtf,score_round_robin,score_priority,score_priority_rr
2026000214,io_intensive/interactive/mixed,55.25,281.75,226.5,0.20298446443172524,0.12159682858428283,-0.08138763584744241,0.6527750600000002,2,17,1,2,0.8843700168666627,0.36549916726775866,0.13730919470088743,0.1692624101768362,0.20298446443172524,0.4143080773711074,0.7916480571683788
2026000215,batch/interactive/io_intensive,56.349999999999994,199.39999999999995,143.04999999999995,0.21193108256149779,0.10986905575723623,-0.10206202680426156,0.5544949799999996,2,18,2,1,0.8127273246486665,0.325319376881017,0.14169656045579238,0.1604287739953887,0.21193108256149779,0.37153360946933117,0.7837623971301962
2026000216,batch/io_intensive/cpu_intensive,49.099999999999994,435.4999999999998,386.39999999999975,0.22791703371506367,0.1182292607918946,-0.10968777292316907,0.18616241000000003,2,26,2,2,0.8185018157071468,0.38943013379829416,0.17579111928815483,0.20571855056116645,0.22791703371506367,0.3817927570038477,0.7714818417639429
2026000217,batch/mixed/interactive,57.699999999999996,266.39999999999975,208.69999999999976,0.23478952953661125,0.09418194874594757,-0.14060758079066368,0.20757290999999997,2,22,1,4,0.8671575580622709,0.3864216852399023,0.14661469335120353,0.1640998445111458,0.23478952953661125,0.39761054070211105,0.7749843112645121
2026000218,io_intensive/cpu_intensive/batch,48.099999999999994,339.2999999999997,291.1999999999997,0.21178193092756867,0.09729857136273484,-0.11448335956483383,0.18038891999999992,2,25,2,4,0.7963566107119319,0.3269567116568772,0.19485235165275355,0.22471713641193858,0.21178193092756867,0.36823885917405874,0.771139193458465
2026000219,io_intensive/batch/mixed,57.349999999999994,450.65,393.29999999999995,0.21990654898761405,0.10699370134522652,-0.11291284764238753,0.2788275,2,26,2,2,0.8241097040237637,0.3593257945910449,0.1979171546449421,0.21620569407272508,0.21990654898761405,0.38654746970588566,0.7739499192245558
2026000220,batch/io_intensive/mixed,54.699999999999996,459.4,404.7,0.2296939273513212,0.11453489167182687,-0.11515903567949431,0.15860976,2,27,2,4,0.8270542442334107,0.3798886102743324,0.15368531227829843,0.17817609943253793,0.2296939273513212,0.399986356872453,0.7704022988505748
2026000221,batch/mixed/interactive,56.0,125.39999999999995,69.39999999999995,0.23832340900632673,0.06700505544539642,-0.1713183535609303,0.19843681999999996,2,20,2,3,0.8105434565792233,0.4520103668133295,0.1312867716834314,0.15420356887293882,0.23832340900632673,0.38825398453648563,0.7821692920857848
2026000222,io_intensive/batch/interactive,52.699999999999996,168.45,115.75,0.2122004957312036,0.08331688266362058,-0.128883613067583,0.23090135999999994,2,20,2,2,0.8714186404933245,0.3269669374048333,0.20789081923838335,0.2398245687258371,0.2122004957312036,0.36318822818943464,0.788523976023976
2026000223,batch/cpu_intensive/mixed,51.099999999999994,51.099999999999994,0.0,0.23511242008476402,0.1139842714718563,-0.12112814861290772,0.19963053000000014,2,32,2,12,0.7941605922271137,0.416173567982887,0.16213741821777183,0.1690268276515054,0.23511242008476402,0.4032976207650911,0.7657591366200638
2026000224,io_intensive/interactive/batch,49.699999999999996,302.19999999999993,252.49999999999994,0.20223223428220355,0.17243173850183852,-0.029800495780365033,0.2837340199999999,2,18,2,0,0.8319542925035031,0.2944442679989078,0.20798507462686566,0.22237302123419356,0.20223223428220355,0.3524472660249846,0.7938059701492537
2026000225,mixed/cpu_intensive/interactive,51.349999999999994,137.15,85.80000000000001,0.22891423140888573,0.05070391072804285,-0.17821032068084286,0.2080122399999999,2,27,1,4,0.7778864569976218,0.47351129702129124,0.134895898267049,0.14661276316059826,0.22891423140888573,0.4386296208411052,0.7677035282383743
2026000226,io_intensive/mixed/cpu_intensive,48.45,352.15,303.7,0.20655066530194474,0.13275201544408052,-0.07379864985786422,0.18421072000000005,2,21,2,3,0.8779073135922683,0.33655641743867537,0.16449149335279264,0.19324777485177064,0.20655066530194474,0.42481585725600757,0.7771812729734958
2026000227,mixed/cpu_intensive/batch,50.099999999999994,307.54999999999967,257.4499999999997,0.23012284271610517,0.07479843191624024,-0.15532441079986492,0.19746825000000007,2,28,2,4,0.801325110689437,0.32712953810253087,0.19516224384398667,0.20587008199838436,0.23012284271610517,0.36348384093708214,0.7675255505973801
2026000228,cpu_intensive/mixed/interactive,50.45,86.94999999999997,36.49999999999997,0.2322853604843148,0.03137151513331541,-0.2009138453509994,0.16993325000000004,2,30,1,5,0.7757929349874281,0.4514991712805428,0.14307266784008046,0.15379943159288723,0.2322853604843148,0.39516331159024487,0.768041237113402
2026000229,interactive/mixed/batch,50.699999999999996,333.54999999999995,282.84999999999997,0.2010314440216303,0.13583033022663227,-0.06520111379499804,0.29026003999999994,2,20,2,2,0.8061156895328604,0.2723722152579278,0.16742661304517706,0.18357576110994456,0.2010314440216303,0.44011802723155247,0.7823849878934624
2026000230,batch/io_intensive/mixed,57.349999999999994,301.0999999999999,243.74999999999991,0.22037168280967004,0.08976938160289542,-0.13060230120677463,0.15677075000000001,2,24,2,3,0.8234708388820308,0.34106366598603505,0.14409330323551542,0.1747373017050946,0.22037168280967004,0.3797133842599806,0.7735891647855531
2026000231,interactive/batch/io_intensive,51.699999999999996,162.74999999999991,111.04999999999993,0.21132856605193828,0.07438433143801738,-0.1369442346139209,0.17594076000000006,2,21,2,2,0.8304607079276178,0.40407542070154273,0.16825583886865225,0.16524360376215938,0.21132856605193828,0.41782560703706023,0.7830512106278122
2026000232,batch/io_intensive/interactive,48.699999999999996,193.35,144.65,0.22567673597489213,0.09702614775483706,-0.12865058822005507,0.22136350000000002,2,17,2,0,0.8377103377378491,0.32756379115735473,0.16982339390836962,0.15644028437556073,0.22567673597489213,0.3290893365328752,0.7917199897619658
2026000233,mixed/io_intensive/interactive,53.25,204.75,151.5,0.21522948539638387,0.061231173532642416,-0.15399831186374147,0.17397148,2,21,2,0,0.8174394669157384,0.3208608228427422,0.16825440142513315,0.13627242252416105,0.21522948539638387,0.3609179415855355,0.7782478632478633
